match_id,round,date,avg_minutes_game,avg_seconds_point,avg_minutes_set,tournament,year,match_minutes
m_2005_L_37,1st Round,6/21/2005,3.84,39.4,51.4,Wimbledon,2005,257
m_2005_L_38,1st Round,6/21/2005,3.6,36.2,36,Wimbledon,2005,108
m_2005_L_39,1st Round,6/21/2005,4.16,36.9,45.8,Wimbledon,2005,229
m_2005_L_40,1st Round,6/21/2005,3.07,32.5,27.7,Wimbledon,2005,83
m_2005_L_41,1st Round,6/21/2005,4.04,36.8,32.3,Wimbledon,2005,97
m_2005_L_42,1st Round,6/21/2005,4.21,37.6,45.3,Wimbledon,2005,181
m_2005_L_43,1st Round,6/21/2005,4.06,32.6,42,Wimbledon,2005,126
m_2005_L_44,1st Round,6/21/2005,3.95,36,34,Wimbledon,2005,170
m_2005_L_45,1st Round,6/21/2005,4.14,37.9,42.2,Wimbledon,2005,211
m_2005_L_46,1st Round,6/21/2005,4.47,43.5,38.4,Wimbledon,2005,192
m_2005_L_47,1st Round,6/21/2005,3.6,34.4,31.5,Wimbledon,2005,126
m_2005_L_48,1st Round,6/21/2005,3.36,29.2,37,Wimbledon,2005,37
m_2005_L_49,1st Round,6/21/2005,3.47,31.4,34.7,Wimbledon,2005,104
m_2005_L_50,1st Round,6/21/2005,2.94,30.9,25.8,Wimbledon,2005,103
m_2005_L_51,1st Round,6/21/2005,2.97,32.7,28.7,Wimbledon,2005,86
m_2005_L_52,1st Round,6/21/2005,4.31,37.9,41.7,Wimbledon,2005,125
m_2005_L_53,1st Round,6/21/2005,4.07,37.8,44.8,Wimbledon,2005,224
m_2005_L_54,1st Round,6/21/2005,3.77,35.5,37.7,Wimbledon,2005,113
m_2005_L_55,1st Round,6/21/2005,3.14,31.7,28.3,Wimbledon,2005,113
m_2005_L_56,1st Round,6/21/2005,5.22,47.8,,Wimbledon,2005,47
m_2005_L_57,1st Round,6/21/2005,4.18,38.3,39.8,Wimbledon,2005,159
m_2005_L_58,1st Round,6/21/2005,3.64,35.2,30.3,Wimbledon,2005,91
m_2005_L_59,1st Round,6/21/2005,3.21,35.5,30,Wimbledon,2005,90
m_2005_L_60,1st Round,6/21/2005,4.58,36.8,39.7,Wimbledon,2005,119
m_2005_L_61,1st Round,6/21/2005,3.44,34.4,28.7,Wimbledon,2005,86
m_2005_L_62,1st Round,6/21/2005,3.68,36.6,34.3,Wimbledon,2005,103
m_2005_L_63,1st Round,6/22/2005,4.13,37.5,43.8,Wimbledon,2005,219
m_2005_L_64,2nd Round,6/22/2005,4.6,43.8,43.2,Wimbledon,2005,216
m_2005_L_65,2nd Round,6/22/2005,3.04,31.6,26.3,Wimbledon,2005,79
m_2005_L_66,2nd Round,6/22/2005,4.84,45.4,52,Wimbledon,2005,208
m_2005_L_67,2nd Round,6/22/2005,3.08,34.5,25.7,Wimbledon,2005,77
m_2005_L_68,2nd Round,6/22/2005,3.62,32.5,35,Wimbledon,2005,105
m_2005_L_69,2nd Round,6/22/2005,4.21,41.4,47.7,Wimbledon,2005,143
m_2005_L_70,2nd Round,6/22/2005,3.04,29.8,27.3,Wimbledon,2005,82
m_2005_L_71,2nd Round,6/22/2005,4.87,38.1,73,Wimbledon,2005,73
m_2005_L_72,2nd Round,6/22/2005,3.61,34.6,37.3,Wimbledon,2005,112
m_2005_L_73,2nd Round,6/22/2005,4.2,39.2,42,Wimbledon,2005,126
m_2005_L_74,2nd Round,6/22/2005,3.79,37.4,36,Wimbledon,2005,144
m_2005_L_75,2nd Round,6/22/2005,3.92,35.5,37.3,Wimbledon,2005,149
m_2005_L_76,2nd Round,6/22/2005,4.05,39.5,39.5,Wimbledon,2005,158
m_2005_L_77,2nd Round,6/22/2005,3.79,34.6,41.7,Wimbledon,2005,125
m_2005_L_78,2nd Round,6/22/2005,4,36.5,43,Wimbledon,2005,172
m_2005_L_79,2nd Round,6/22/2005,3.61,33.7,34.3,Wimbledon,2005,137
m_2005_L_80,2nd Round,6/23/2005,4.29,36.8,40.8,Wimbledon,2005,163
m_2005_L_81,2nd Round,6/23/2005,3.5,34.4,31.5,Wimbledon,2005,126
m_2005_L_82,2nd Round,6/23/2005,3.89,35.1,42.8,Wimbledon,2005,171
m_2005_L_83,2nd Round,6/23/2005,4.43,40.1,43.4,Wimbledon,2005,217
m_2005_L_84,2nd Round,6/23/2005,4.19,38.8,44.7,Wimbledon,2005,134
m_2005_L_85,2nd Round,6/23/2005,3.66,36,49.8,Wimbledon,2005,249
m_2005_L_86,2nd Round,6/23/2005,3.79,39.6,37,Wimbledon,2005,148
m_2005_L_87,2nd Round,6/23/2005,3.79,36.4,39.4,Wimbledon,2005,197
m_2005_L_88,2nd Round,6/23/2005,4.37,40.4,47,Wimbledon,2005,188
m_2005_L_89,2nd Round,6/23/2005,3.3,35.1,29.7,Wimbledon,2005,89
m_2005_L_90,2nd Round,6/23/2005,4.19,41,39.4,Wimbledon,2005,197
m_2005_L_91,2nd Round,6/23/2005,3.59,38.3,32.3,Wimbledon,2005,97
m_2005_L_92,2nd Round,6/23/2005,4.77,41.9,49.6,Wimbledon,2005,248
m_2005_L_93,2nd Round,6/23/2005,3.67,36.9,36.7,Wimbledon,2005,110
m_2005_L_94,2nd Round,6/23/2005,3.93,39,35.3,Wimbledon,2005,106
m_2005_L_95,2nd Round,6/24/2005,3.35,34.3,34.8,Wimbledon,2005,174
m_2005_L_96,3rd Round,6/24/2005,3.52,36.1,36.3,Wimbledon,2005,109
m_2005_L_97,3rd Round,6/24/2005,4.44,40.4,50.3,Wimbledon,2005,151
m_2005_L_98,3rd Round,6/24/2005,3.83,33.8,38.3,Wimbledon,2005,115
m_2005_L_99,3rd Round,6/24/2005,3.36,31.2,31.3,Wimbledon,2005,94
m_2005_L_100,3rd Round,6/24/2005,3.24,36,27,Wimbledon,2005,81
m_2005_L_101,3rd Round,6/25/2005,3.97,41.7,38.8,Wimbledon,2005,155
m_2005_L_102,3rd Round,6/25/2005,3.52,34.6,27.3,Wimbledon,2005,109
m_2005_L_103,3rd Round,6/25/2005,3.54,35.3,40.8,Wimbledon,2005,163
m_2005_L_104,3rd Round,6/25/2005,3.85,34.6,38.5,Wimbledon,2005,154
m_2005_L_105,3rd Round,6/25/2005,3.89,38.6,42.8,Wimbledon,2005,171
m_2005_L_106,3rd Round,6/25/2005,4.64,37.7,48.8,Wimbledon,2005,195
m_2005_L_107,3rd Round,6/25/2005,4.07,35.8,38,Wimbledon,2005,114
m_2005_L_108,3rd Round,6/25/2005,4.6,40.6,38.6,Wimbledon,2005,193
m_2005_L_109,3rd Round,6/25/2005,3.08,33.4,24.7,Wimbledon,2005,74
m_2005_L_110,3rd Round,6/25/2005,3.37,32.6,33.7,Wimbledon,2005,101
m_2005_L_111,3rd Round,6/25/2005,3.84,33,33.8,Wimbledon,2005,169
m_2005_L_112,4th Round,6/27/2005,4.82,39.3,45,Wimbledon,2005,135
m_2005_L_113,4th Round,6/27/2005,4.16,39.7,44.3,Wimbledon,2005,133
m_2005_L_114,4th Round,6/27/2005,3.57,37,33.3,Wimbledon,2005,100
m_2005_L_115,4th Round,6/27/2005,4.44,38.2,45.5,Wimbledon,2005,182
m_2005_L_116,4th Round,6/27/2005,3.79,36.2,41.7,Wimbledon,2005,125
m_2005_L_117,4th Round,6/27/2005,4.43,40.7,41.6,Wimbledon,2005,208
m_2005_L_118,4th Round,6/27/2005,3.61,32.8,37.3,Wimbledon,2005,112
m_2005_L_119,4th Round,6/27/2005,4.35,38.2,45,Wimbledon,2005,135
m_2005_L_120,Quarterfinals,6/29/2005,3.47,35.6,37,Wimbledon,2005,111
m_2005_L_121,Quarterfinals,6/29/2005,3.5,39,39.7,Wimbledon,2005,119
m_2005_L_122,Quarterfinals,6/29/2005,4.89,38.6,45.7,Wimbledon,2005,137
m_2005_L_123,Quarterfinals,6/29/2005,4.05,39.4,34,Wimbledon,2005,170
m_2005_L_124,Semifinals,1/7/2005,4.13,39.2,42.7,Wimbledon,2005,128
m_2005_L_125,Semifinals,2/7/2005,4.07,36,44.8,Wimbledon,2005,179
m_2005_L_126,The Final,3/7/2005,3.37,34.6,33.7,Wimbledon,2005,101
m_2004_L_0,1st Round,6/21/2004,4.38,45.4,40.5,Wimbledon,2004,162
m_2004_L_1,1st Round,6/21/2004,5.05,42.8,50.5,Wimbledon,2004,202
m_2004_L_2,1st Round,6/21/2004,5.53,62.3,55.3,Wimbledon,2004,166
m_2004_L_3,1st Round,6/21/2004,3.55,35.5,29.3,Wimbledon,2004,117
m_2004_L_4,1st Round,6/21/2004,3.62,31.5,30.8,Wimbledon,2004,123
m_2004_L_5,1st Round,6/21/2004,3.95,37,37.5,Wimbledon,2004,150
m_2004_L_6,1st Round,6/21/2004,3.6,36.7,32.4,Wimbledon,2004,162
m_2004_L_7,1st Round,6/21/2004,3.92,33.4,47,Wimbledon,2004,141
m_2004_L_8,1st Round,6/21/2004,3.41,33,33.3,Wimbledon,2004,133
m_2004_L_9,1st Round,6/21/2004,3.33,32,26.7,Wimbledon,2004,80
m_2004_L_10,1st Round,6/21/2004,3.46,34.6,30,Wimbledon,2004,90
m_2004_L_11,1st Round,6/21/2004,3.94,34.7,40.7,Wimbledon,2004,122
m_2004_L_12,1st Round,6/21/2004,4.04,35.9,37.7,Wimbledon,2004,113
m_2004_L_13,1st Round,6/21/2004,3.36,34.1,30.2,Wimbledon,2004,151
m_2004_L_14,1st Round,6/21/2004,3.72,34.2,39.7,Wimbledon,2004,119
m_2004_L_15,1st Round,6/21/2004,3.96,41,38.8,Wimbledon,2004,194
m_2004_L_16,1st Round,6/21/2004,3,28.1,29,Wimbledon,2004,87
m_2004_L_17,1st Round,6/21/2004,3.04,29.2,25.3,Wimbledon,2004,76
m_2004_L_18,1st Round,6/22/2004,4.36,41,48,Wimbledon,2004,192
m_2004_L_19,1st Round,6/22/2004,3.76,33.9,34.8,Wimbledon,2004,139
m_2004_L_20,1st Round,6/22/2004,4.08,36.1,36.8,Wimbledon,2004,147
m_2004_L_21,1st Round,6/22/2004,4.03,36.2,43,Wimbledon,2004,129
m_2004_L_22,1st Round,6/22/2004,3.27,34.4,32.7,Wimbledon,2004,98
m_2004_L_23,1st Round,6/22/2004,3.5,34.9,40.3,Wimbledon,2004,161
m_2004_L_24,1st Round,6/22/2004,2.91,35.9,22.3,Wimbledon,2004,67
m_2004_L_25,1st Round,6/22/2004,3.53,34.3,38,Wimbledon,2004,152
m_2004_L_26,1st Round,6/22/2004,3.58,35.8,31,Wimbledon,2004,93
m_2004_L_27,1st Round,6/22/2004,3.31,29.5,39.7,Wimbledon,2004,119
m_2004_L_28,1st Round,6/22/2004,4.55,40.9,45.5,Wimbledon,2004,182
m_2004_L_29,1st Round,6/22/2004,3.83,36.7,33.5,Wimbledon,2004,134
m_2004_L_30,1st Round,6/22/2004,3.42,35.5,35.3,Wimbledon,2004,106
m_2004_L_31,1st Round,6/22/2004,3.41,33.5,30.7,Wimbledon,2004,92
m_2004_L_32,1st Round,6/22/2004,3.38,31.6,29.3,Wimbledon,2004,88
m_2004_L_33,1st Round,6/22/2004,3.7,35.6,34.3,Wimbledon,2004,137
m_2004_L_34,1st Round,6/22/2004,3.1,30.9,30,Wimbledon,2004,90
m_2004_L_35,1st Round,6/22/2004,3.68,35,37.8,Wimbledon,2004,151
m_2004_L_36,1st Round,6/22/2004,3.72,34.3,37.2,Wimbledon,2004,186
m_2004_L_37,1st Round,6/22/2004,3.48,36.5,29,Wimbledon,2004,87
m_2004_L_38,1st Round,6/22/2004,2.48,27.9,22.3,Wimbledon,2004,67
m_2004_L_39,1st Round,6/24/2004,3.64,33.7,40,Wimbledon,2004,160
m_2004_L_40,1st Round,6/24/2004,3.63,34.2,32.7,Wimbledon,2004,98
m_2004_L_41,1st Round,6/24/2004,3.69,30.8,32,Wimbledon,2004,96
m_2004_L_42,1st Round,6/24/2004,4.37,39.4,50.3,Wimbledon,2004,201
m_2004_L_43,1st Round,6/24/2004,4.11,35.8,38.3,Wimbledon,2004,115
m_2004_L_44,1st Round,6/24/2004,3.74,35.1,34.4,Wimbledon,2004,172
m_2004_L_45,1st Round,6/24/2004,4.15,41.1,43.2,Wimbledon,2004,216
m_2004_L_46,1st Round,6/24/2004,3.77,32.1,37.7,Wimbledon,2004,113
m_2004_L_47,1st Round,6/24/2004,3.62,33.8,43.4,Wimbledon,2004,217
m_2004_L_48,1st Round,6/24/2004,3.25,37.7,26,Wimbledon,2004,78
m_2004_L_49,1st Round,6/24/2004,3.93,36.4,44.8,Wimbledon,2004,224
m_2004_L_50,1st Round,6/24/2004,3.77,36.3,32.7,Wimbledon,2004,98
m_2004_L_51,1st Round,6/24/2004,3.23,32.7,28,Wimbledon,2004,84
m_2004_L_52,1st Round,6/24/2004,3.76,36.1,41.3,Wimbledon,2004,124
m_2004_L_53,1st Round,6/24/2004,4.25,35.6,46.8,Wimbledon,2004,234
m_2004_L_54,1st Round,6/24/2004,3.59,34.9,42.4,Wimbledon,2004,212
m_2004_L_55,1st Round,6/24/2004,3.32,32.5,34.3,Wimbledon,2004,103
m_2004_L_56,1st Round,6/24/2004,3.61,35.5,37,Wimbledon,2004,148
m_2004_L_57,1st Round,6/24/2004,3.25,33.7,30.3,Wimbledon,2004,91
m_2004_L_58,1st Round,6/24/2004,3.83,32.8,39.3,Wimbledon,2004,157
m_2004_L_59,1st Round,6/24/2004,3.48,35,36,Wimbledon,2004,108
m_2004_L_60,1st Round,6/24/2004,3.71,34.8,31.5,Wimbledon,2004,126
m_2004_L_61,1st Round,6/24/2004,3.58,34.2,37.2,Wimbledon,2004,186
m_2004_L_62,1st Round,6/24/2004,3.11,32,29.5,Wimbledon,2004,118
m_2004_L_63,1st Round,6/24/2004,3.26,32.4,25.3,Wimbledon,2004,101
m_2004_L_64,2nd Round,6/24/2004,3.68,34.7,37.8,Wimbledon,2004,151
m_2004_L_65,2nd Round,6/24/2004,3.67,34.6,44,Wimbledon,2004,220
m_2004_L_66,2nd Round,6/24/2004,3.65,35.6,39.4,Wimbledon,2004,197
m_2004_L_67,2nd Round,6/24/2004,3.55,38.2,39,Wimbledon,2004,156
m_2004_L_68,2nd Round,6/24/2004,3.39,31.8,34.8,Wimbledon,2004,139
m_2004_L_69,2nd Round,6/24/2004,3.19,30,30.6,Wimbledon,2004,153
m_2004_L_70,2nd Round,6/24/2004,3.81,36.4,34.3,Wimbledon,2004,103
m_2004_L_71,2nd Round,6/24/2004,3.48,35.9,31.3,Wimbledon,2004,94
m_2004_L_72,2nd Round,6/24/2004,3.61,36.1,27.7,Wimbledon,2004,83
m_2004_L_73,2nd Round,6/24/2004,2.57,29.7,18,Wimbledon,2004,54
m_2004_L_74,2nd Round,6/24/2004,3.54,36.4,48.2,Wimbledon,2004,241
m_2004_L_75,2nd Round,6/24/2004,4.15,38.8,42.5,Wimbledon,2004,170
m_2004_L_76,2nd Round,6/24/2004,3.97,38.3,38.3,Wimbledon,2004,115
m_2004_L_77,2nd Round,6/25/2004,3.48,32.6,36,Wimbledon,2004,108
m_2004_L_78,2nd Round,6/25/2004,4.07,35.6,38,Wimbledon,2004,114
m_2004_L_79,2nd Round,6/25/2004,3.23,34.2,32.3,Wimbledon,2004,97
m_2004_L_80,2nd Round,6/25/2004,4.21,37.4,43.8,Wimbledon,2004,219
m_2004_L_81,2nd Round,6/25/2004,3.63,33.5,36.3,Wimbledon,2004,109
m_2004_L_82,2nd Round,6/25/2004,3.1,32.3,20.7,Wimbledon,2004,62
m_2004_L_83,2nd Round,6/25/2004,3.87,34.1,40,Wimbledon,2004,120
m_2004_L_84,2nd Round,6/25/2004,3.82,33.6,36.3,Wimbledon,2004,145
m_2004_L_85,2nd Round,6/25/2004,4.38,40.7,42.3,Wimbledon,2004,127
m_2004_L_86,2nd Round,6/25/2004,3.56,35.9,32,Wimbledon,2004,128
m_2004_L_87,2nd Round,6/25/2004,3.41,34.5,36.8,Wimbledon,2004,184
m_2004_L_88,2nd Round,6/25/2004,4.53,38.4,48.8,Wimbledon,2004,195
m_2004_L_89,2nd Round,6/25/2004,3.16,36.1,34,Wimbledon,2004,136
m_2004_L_90,2nd Round,6/25/2004,3.86,33.1,37.3,Wimbledon,2004,112
m_2004_L_91,2nd Round,6/25/2004,3.46,32.8,31.8,Wimbledon,2004,159
m_2004_L_92,2nd Round,6/25/2004,3.52,33.5,27,Wimbledon,2004,81
m_2004_L_93,2nd Round,6/25/2004,3.86,37.6,34.8,Wimbledon,2004,139
m_2004_L_94,2nd Round,6/25/2004,3.78,34.6,38.8,Wimbledon,2004,155
m_2004_L_95,2nd Round,6/25/2004,4.21,38.1,43.8,Wimbledon,2004,219
m_2004_L_96,3rd Round,6/25/2004,3.1,32.9,30,Wimbledon,2004,90
m_2004_L_97,3rd Round,6/25/2004,4.48,39.4,43.3,Wimbledon,2004,130
m_2004_L_98,3rd Round,6/25/2004,3.19,30.7,28.7,Wimbledon,2004,86
m_2004_L_99,3rd Round,6/25/2004,3.12,28.1,27,Wimbledon,2004,81
m_2004_L_100,3rd Round,6/27/2004,2.97,30.6,27.5,Wimbledon,2004,110
m_2004_L_101,3rd Round,6/27/2004,4.04,37.1,45.5,Wimbledon,2004,182
m_2004_L_102,3rd Round,6/27/2004,3.52,35.5,42.3,Wimbledon,2004,169
m_2004_L_103,3rd Round,6/27/2004,3.5,34.6,32.7,Wimbledon,2004,98
m_2004_L_104,3rd Round,6/27/2004,3.58,34,39.3,Wimbledon,2004,118
m_2004_L_105,3rd Round,6/27/2004,3.59,35.9,35.2,Wimbledon,2004,176
m_2004_L_106,3rd Round,6/27/2004,3.96,39.4,35.7,Wimbledon,2004,107
m_2004_L_107,3rd Round,6/27/2004,3.46,33.1,32.3,Wimbledon,2004,97
m_2004_L_108,3rd Round,6/27/2004,3.33,31.4,36.7,Wimbledon,2004,110
m_2004_L_109,3rd Round,6/27/2004,3.49,34.9,35.8,Wimbledon,2004,143
m_2004_L_110,3rd Round,6/27/2004,3.75,36.9,40,Wimbledon,2004,120
m_2004_L_111,3rd Round,6/27/2004,4.23,40.7,41.3,Wimbledon,2004,165
m_2004_L_112,4th Round,6/28/2004,4.36,34.9,40.7,Wimbledon,2004,122
m_2004_L_113,4th Round,6/28/2004,3.21,32.7,34.5,Wimbledon,2004,138
m_2004_L_114,4th Round,6/28/2004,4.27,37.8,39.5,Wimbledon,2004,158
m_2004_L_115,4th Round,6/28/2004,4.13,36.9,41.3,Wimbledon,2004,165
m_2004_L_116,4th Round,6/28/2004,3.33,33.7,36.7,Wimbledon,2004,110
m_2004_L_117,4th Round,6/28/2004,3.75,37.5,60,Wimbledon,2004,60
m_2004_L_118,4th Round,6/28/2004,3.63,34.1,38.7,Wimbledon,2004,116
m_2004_L_119,4th Round,6/28/2004,4.25,40.2,46.8,Wimbledon,2004,187
m_2004_L_120,Quarterfinals,6/30/2004,4.43,42.2,44.3,Wimbledon,2004,133
m_2004_L_121,Quarterfinals,6/30/2004,3.91,34.4,43,Wimbledon,2004,129
m_2004_L_122,Quarterfinals,6/30/2004,4,37,35,Wimbledon,2004,140
m_2004_L_123,Quarterfinals,6/30/2004,3.67,34.4,36.7,Wimbledon,2004,110
m_2004_L_124,Semifinals,2/7/2004,4.14,36.5,40,Wimbledon,2004,120
m_2004_L_125,Semifinals,2/7/2004,3.89,36,42.8,Wimbledon,2004,171
m_2004_L_126,The Final,4/7/2004,3.43,31.6,37.8,Wimbledon,2004,151
m_2003_L_0,1st Round,6/23/2003,3.36,34.5,31.6,Wimbledon,2003,158
m_2003_L_1,1st Round,6/23/2003,4.53,37.9,48.8,Wimbledon,2003,195
m_2003_L_2,1st Round,6/23/2003,3.5,33,32.7,Wimbledon,2003,98
m_2003_L_3,1st Round,6/23/2003,4.72,41.7,46,Wimbledon,2003,184
m_2003_L_4,1st Round,6/23/2003,3.94,31.8,40.7,Wimbledon,2003,122
m_2003_L_5,1st Round,6/23/2003,4.26,36,40,Wimbledon,2003,200
m_2003_L_6,1st Round,6/23/2003,4.5,39.9,39,Wimbledon,2003,117
m_2003_L_7,1st Round,6/23/2003,4.67,40.8,49,Wimbledon,2003,98
m_2003_L_8,1st Round,6/23/2003,4.14,32.8,36.3,Wimbledon,2003,145
m_2003_L_9,1st Round,6/23/2003,3.79,35.7,36,Wimbledon,2003,144
m_2003_L_10,1st Round,6/23/2003,3.08,32,26.7,Wimbledon,2003,80
m_2003_L_11,1st Round,6/23/2003,3.67,34.1,31.6,Wimbledon,2003,158
m_2003_L_12,1st Round,6/23/2003,3.83,37.2,40.3,Wimbledon,2003,161
m_2003_L_13,1st Round,6/23/2003,3.62,35.3,38,Wimbledon,2003,152
m_2003_L_14,1st Round,6/23/2003,3.96,34.5,35.7,Wimbledon,2003,107
m_2003_L_15,1st Round,6/23/2003,3.15,30.9,29.6,Wimbledon,2003,148
m_2003_L_16,1st Round,6/23/2003,3.9,36.4,39,Wimbledon,2003,156
m_2003_L_17,1st Round,6/23/2003,3.81,40.1,34.3,Wimbledon,2003,103
m_2003_L_18,1st Round,6/23/2003,3.5,32.4,31.5,Wimbledon,2003,126
m_2003_L_19,1st Round,6/23/2003,2.96,30,25.7,Wimbledon,2003,77
m_2003_L_20,1st Round,6/23/2003,3,28.8,24.8,Wimbledon,2003,99
m_2003_L_21,1st Round,6/23/2003,3.29,31.4,26.3,Wimbledon,2003,79
m_2003_L_22,1st Round,6/23/2003,4.29,40.2,40.8,Wimbledon,2003,163
m_2003_L_23,1st Round,6/23/2003,3.5,32.1,35,Wimbledon,2003,105
m_2003_L_24,1st Round,6/23/2003,3.81,35,45.7,Wimbledon,2003,137
m_2003_L_25,1st Round,6/23/2003,5,41.9,65,Wimbledon,2003,65
m_2003_L_26,1st Round,6/23/2003,3.41,31.9,30.7,Wimbledon,2003,92
m_2003_L_27,1st Round,6/23/2003,3.87,35.5,40.2,Wimbledon,2003,201
m_2003_L_28,1st Round,6/23/2003,4.62,37.4,44.7,Wimbledon,2003,134
m_2003_L_29,1st Round,6/23/2003,3.5,35.5,30.3,Wimbledon,2003,91
m_2003_L_30,1st Round,6/23/2003,3.32,30.4,34.3,Wimbledon,2003,103
m_2003_L_31,1st Round,6/24/2003,3.73,34.8,41,Wimbledon,2003,123
m_2003_L_32,1st Round,6/24/2003,3.64,34.9,32.8,Wimbledon,2003,131
m_2003_L_33,1st Round,6/24/2003,3.44,35.8,31,Wimbledon,2003,93
m_2003_L_34,1st Round,6/24/2003,4.03,38.4,38.3,Wimbledon,2003,153
m_2003_L_35,1st Round,6/24/2003,4.12,34.6,42.3,Wimbledon,2003,169
m_2003_L_36,1st Round,6/24/2003,4.38,38.4,46.7,Wimbledon,2003,140
m_2003_L_37,1st Round,6/24/2003,4.89,43.5,44,Wimbledon,2003,176
m_2003_L_38,1st Round,6/24/2003,4.03,36.1,40.3,Wimbledon,2003,121
m_2003_L_39,1st Round,6/24/2003,4.48,39.9,54.6,Wimbledon,2003,273
m_2003_L_40,1st Round,6/24/2003,3.84,36.2,39.7,Wimbledon,2003,119
m_2003_L_41,1st Round,6/24/2003,3.92,34.6,32.7,Wimbledon,2003,98
m_2003_L_42,1st Round,6/24/2003,3.43,35.7,24,Wimbledon,2003,72
m_2003_L_43,1st Round,6/24/2003,3.45,32.4,26.8,Wimbledon,2003,107
m_2003_L_44,1st Round,6/24/2003,4.13,31.5,41.3,Wimbledon,2003,165
m_2003_L_45,1st Round,6/24/2003,3.56,37.4,32,Wimbledon,2003,96
m_2003_L_46,1st Round,6/24/2003,3.16,33.8,30,Wimbledon,2003,120
m_2003_L_47,1st Round,6/24/2003,4.08,39.3,53,Wimbledon,2003,53
m_2003_L_48,1st Round,6/24/2003,3.54,37.9,32.6,Wimbledon,2003,163
m_2003_L_49,1st Round,6/24/2003,3.46,35.6,30.3,Wimbledon,2003,121
m_2003_L_50,1st Round,6/24/2003,4.23,36.2,43.7,Wimbledon,2003,131
m_2003_L_51,1st Round,6/24/2003,3.18,31.2,30.3,Wimbledon,2003,121
m_2003_L_52,1st Round,6/24/2003,3.17,31.1,24.3,Wimbledon,2003,73
m_2003_L_53,1st Round,6/24/2003,4.26,37.2,48.3,Wimbledon,2003,145
m_2003_L_54,1st Round,6/24/2003,3.92,33.6,39.2,Wimbledon,2003,196
m_2003_L_55,1st Round,6/24/2003,3.38,34.7,27,Wimbledon,2003,81
m_2003_L_56,1st Round,6/24/2003,3.92,30.8,31.3,Wimbledon,2003,94
m_2003_L_57,1st Round,6/24/2003,3.61,34.4,39.8,Wimbledon,2003,159
m_2003_L_58,1st Round,6/24/2003,3.38,35.6,38.3,Wimbledon,2003,115
m_2003_L_59,1st Round,6/24/2003,3.4,34.8,34,Wimbledon,2003,102
m_2003_L_60,1st Round,6/24/2003,3.5,34.4,32.2,Wimbledon,2003,161
m_2003_L_61,1st Round,6/24/2003,3.68,33.9,38,Wimbledon,2003,114
m_2003_L_62,1st Round,6/25/2003,3.69,33.9,36,Wimbledon,2003,144
m_2003_L_63,1st Round,6/25/2003,3.8,38.2,39,Wimbledon,2003,156
m_2003_L_64,2nd Round,6/25/2003,3.3,37.1,29.7,Wimbledon,2003,89
m_2003_L_65,2nd Round,6/25/2003,4.08,37.4,35.3,Wimbledon,2003,106
m_2003_L_66,2nd Round,6/25/2003,4.09,36.7,43.4,Wimbledon,2003,217
m_2003_L_67,2nd Round,6/25/2003,4.48,43.5,40.3,Wimbledon,2003,121
m_2003_L_68,2nd Round,6/25/2003,2.96,31.2,25.7,Wimbledon,2003,77
m_2003_L_69,2nd Round,6/25/2003,3.56,33.7,38,Wimbledon,2003,114
m_2003_L_70,2nd Round,6/25/2003,4.47,37.5,53.6,Wimbledon,2003,268
m_2003_L_71,2nd Round,6/25/2003,3.62,31,35,Wimbledon,2003,105
m_2003_L_72,2nd Round,6/25/2003,3.37,35,29.5,Wimbledon,2003,118
m_2003_L_73,2nd Round,6/25/2003,3.49,35.5,30.5,Wimbledon,2003,122
m_2003_L_74,2nd Round,6/25/2003,3.5,33.4,32.7,Wimbledon,2003,98
m_2003_L_75,2nd Round,6/25/2003,3.42,33.5,41,Wimbledon,2003,123
m_2003_L_76,2nd Round,6/25/2003,4.74,44.9,47.4,Wimbledon,2003,237
m_2003_L_77,2nd Round,6/25/2003,3.52,32.4,29.3,Wimbledon,2003,88
m_2003_L_78,2nd Round,6/25/2003,4.26,40,39.2,Wimbledon,2003,196
m_2003_L_79,2nd Round,6/25/2003,3.69,35,38.8,Wimbledon,2003,155
m_2003_L_80,2nd Round,6/26/2003,3.08,32.1,30,Wimbledon,2003,120
m_2003_L_81,2nd Round,6/26/2003,3.95,34.5,43.5,Wimbledon,2003,174
m_2003_L_82,2nd Round,6/26/2003,4.91,42.8,52.8,Wimbledon,2003,211
m_2003_L_83,2nd Round,6/26/2003,3.86,34.2,37.8,Wimbledon,2003,189
m_2003_L_84,2nd Round,6/26/2003,3.96,37,37,Wimbledon,2003,111
m_2003_L_85,2nd Round,6/26/2003,3.97,38.3,38.3,Wimbledon,2003,115
m_2003_L_86,2nd Round,6/26/2003,3.07,29.8,29.7,Wimbledon,2003,89
m_2003_L_87,2nd Round,6/26/2003,3.96,35,38.8,Wimbledon,2003,194
m_2003_L_88,2nd Round,6/26/2003,4.34,43,42,Wimbledon,2003,126
m_2003_L_89,2nd Round,6/26/2003,4.07,35.3,38,Wimbledon,2003,114
m_2003_L_90,2nd Round,6/26/2003,3.66,34.4,35.3,Wimbledon,2003,106
m_2003_L_91,2nd Round,6/26/2003,3.7,36.4,37,Wimbledon,2003,111
m_2003_L_92,2nd Round,6/26/2003,3.61,35,36.8,Wimbledon,2003,184
m_2003_L_93,2nd Round,6/26/2003,3.61,34.6,33.7,Wimbledon,2003,101
