match_id,player_id,pts,rank,winner,sets,1,2,3,4,5,B365W,B365L,total_pts,service_pts,return_pts,aces,bp_saved,bp_faced,first_serve_rtn_won,second_serve_rtn_won,first_serve_in,dbl_faults,first_serve_per
m_2017_W_107,atp_104607,2570,15,TRUE,3,6,6,6,,,1.19,1.21,96,57,39,3,1,1,20,19,45,1,0.6
m_2017_W_108,atp_104925,6055,4,TRUE,3,6,6,7,,,1.08,1.1,108,65,43,6,3,4,19,24,56,1,0.629213483
m_2017_W_109,atp_100644,3070,12,TRUE,3,6,6,6,,,1.04,1.08,96,50,46,4,4,7,20,26,47,5,0.661971831
m_2017_W_110,atp_106233,3895,8,TRUE,3,7,6,6,,,1.12,1.16,101,67,34,4,7,8,11,23,54,3,0.5625
m_2017_W_111,atp_103819,5265,5,TRUE,3,7,6,6,,,1.04,1.05,106,69,37,13,1,2,18,19,53,1,0.602272727
m_2017_W_112,atp_105227,4235,6,TRUE,3,6,6,6,,,1.21,1.24,91,54,37,9,5,6,25,12,43,0,0.551282051
m_2017_W_113,atp_105023,1495,28,TRUE,3,5,7,6,6,6,2.07,2.26,165,129,36,31,6,7,16,20,115,1,0.664739884
m_2017_W_114,atp_104918,9390,1,TRUE,3,7,6,6,,,1.11,1.14,122,67,55,4,8,11,23,32,70,0,0.707070707
m_2017_W_115,atp_104607,2570,15,TRUE,3,6,6,6,3,6,1.83,1.91,143,105,38,15,4,5,14,24,105,2,0.744680851
m_2017_W_116,atp_104180,1675,26,TRUE,3,6,6,3,4,15,7.05,8.75,191,144,47,30,14,16,24,23,133,10,0.627358491
m_2017_W_117,atp_105683,4150,7,TRUE,3,4,7,4,7,6,1.81,1.91,162,118,44,23,14,17,18,26,124,6,0.708571429
m_2017_W_118,atp_103819,5265,5,TRUE,3,6,6,6,,,1.16,1.19,95,56,39,8,2,3,20,19,52,0,0.693333333
m_2017_W_119,atp_104925,6055,4,TRUE,3,6,7,6,,,1.03,1.05,108,65,43,4,1,2,28,15,69,2,0.741935484
m_2017_W_120,atp_105227,4235,6,TRUE,3,3,7,7,5,6,1.2,1.25,155,112,43,33,4,7,19,24,102,9,0.649681529
m_2017_W_121,atp_105023,1495,28,TRUE,3,3,6,6,6,6,5.29,6.1,137,85,52,27,4,7,22,30,74,2,0.637931034
m_2017_W_122,atp_103819,5265,5,TRUE,3,6,6,7,,,1.2,1.23,105,70,35,11,5,5,20,15,61,2,0.685393258
m_2017_W_123,atp_104607,2570,15,TRUE,1,7,2,,,,4.27,5.17,53,35,18,1,0,0,14,4,27,1,0.586956522
m_2017_W_124,atp_105227,4235,6,TRUE,3,6,6,7,7,,1.3,1.35,150,97,53,25,1,3,25,28,78,1,0.65
m_2017_W_125,atp_103819,5265,5,TRUE,3,7,7,6,,,1.12,1.15,126,80,46,13,5,6,25,21,70,4,0.666666667
m_2017_W_126,atp_103819,5265,5,TRUE,3,6,6,6,,,1.23,1.26,96,55,41,8,1,1,19,22,53,2,0.757142857
m_2016_W_0,atp_104597,944,47,TRUE,3,6,7,5,3,6,1.12,1.14,161,107,54,14,4,7,26,28,89,7,0.55625
m_2016_W_1,atp_106000,660,87,TRUE,3,7,7,2,1,6,3.75,4.1,153,91,62,4,9,18,28,34,103,5,0.620481928
m_2016_W_2,atp_104660,635,94,TRUE,3,6,6,6,,,1.24,1.28,88,59,29,19,2,3,20,9,56,1,0.727272727
m_2016_W_3,atp_105227,2695,13,TRUE,3,6,7,6,,,1.03,1.05,104,66,38,18,6,6,19,19,53,4,0.602272727
m_2016_W_4,atp_103333,1270,32,TRUE,3,7,7,6,,,1.35,1.38,108,83,25,26,1,1,17,8,65,0,0.643564356
m_2016_W_5,atp_105173,880,55,TRUE,3,6,7,6,,,1.6,1.7,105,58,47,12,3,6,21,26,51,8,0.554347826
m_2016_W_6,atp_105732,691,81,TRUE,3,7,6,3,6,,5.56,6.5,105,83,22,9,1,2,10,12,68,9,0.591304348
m_2016_W_7,atp_105041,501,123,TRUE,3,6,6,7,6,,1.15,1.2,141,82,59,10,4,7,30,29,73,1,0.608333333
m_2016_W_8,atp_104797,531,116,TRUE,3,4,6,6,7,6,3.93,4.33,176,126,50,13,4,6,14,36,112,6,0.625698324
m_2016_W_9,atp_105023,1075,41,TRUE,3,6,6,6,6,12,1.22,1.27,207,128,79,33,0,3,35,44,103,5,0.624242424
m_2016_W_10,atp_104468,1720,20,TRUE,3,4,6,7,6,,1.21,1.25,142,94,48,6,8,11,20,28,89,2,0.597315436
m_2016_W_11,atp_104925,16950,1,TRUE,3,6,7,6,,,1.01,1.02,110,64,46,7,8,9,20,26,58,1,0.651685393
m_2016_W_12,atp_103970,2605,14,TRUE,3,6,6,6,,,1.18,1.23,81,46,35,3,1,1,24,11,42,2,0.7
m_2016_W_13,atp_105777,1150,37,TRUE,3,6,6,6,,,1.3,1.35,88,56,32,1,0,0,19,13,47,4,0.661971831
m_2016_W_14,atp_103917,919,51,TRUE,3,7,6,6,,,1.07,1.1,107,64,43,8,0,1,17,26,49,2,0.590361446
m_2016_W_15,atp_105676,2780,11,TRUE,3,6,6,6,,,1.03,1.05,95,48,47,6,0,0,20,27,34,1,0.586206897
m_2016_W_16,atp_103898,59,547,TRUE,3,6,6,7,,,1.89,2,109,70,39,12,3,4,16,23,66,0,0.694736842
m_2016_W_17,atp_104312,955,45,TRUE,3,6,6,6,,,1.33,1.36,91,52,39,8,3,4,15,24,51,2,0.64556962
m_2016_W_18,atp_105064,790,62,TRUE,3,3,6,6,1,8,1.89,2,139,89,50,6,1,4,28,22,75,4,0.630252101
m_2016_W_19,atp_105238,1215,33,TRUE,3,6,6,3,7,,1.16,1.19,117,76,41,13,3,5,22,19,64,4,0.646464646
m_2016_W_20,atp_104273,290,186,TRUE,3,1,6,6,6,,1.83,1.9,127,82,45,7,12,16,21,24,91,3,0.694656489
m_2016_W_21,atp_105683,3175,7,TRUE,3,7,6,6,,,1.01,1.02,112,70,42,27,2,2,21,21,67,2,0.712765957
m_2016_W_22,atp_105453,4155,6,TRUE,3,6,6,7,,,1.07,1.09,107,63,44,1,8,10,18,26,69,3,0.676470588
m_2016_W_23,atp_105650,26,772,TRUE,3,6,6,6,,,3.46,3.76,124,85,39,14,19,20,23,16,87,11,0.630434783
m_2016_W_24,atp_104898,615,98,TRUE,3,2,6,6,2,7,1.16,1.22,130,79,51,12,3,9,28,23,64,4,0.512
m_2016_W_25,atp_105554,648,91,TRUE,3,6,6,7,7,,1.77,1.9,160,106,54,10,12,14,14,40,97,6,0.610062893
m_2016_W_26,atp_105449,1385,29,TRUE,3,7,7,6,,,1.16,1.19,110,66,44,9,3,7,15,29,63,7,0.623762376
m_2016_W_27,atp_106058,1415,26,TRUE,3,6,6,6,,,1.53,1.57,97,61,36,5,3,4,19,17,56,3,0.658823529
m_2016_W_28,atp_104871,1175,34,TRUE,3,6,6,4,6,6,2.37,2.53,157,97,60,12,8,9,32,28,91,4,0.65942029
m_2016_W_29,atp_105723,1013,42,TRUE,3,6,3,5,6,6,1.95,2.1,141,94,47,6,4,7,22,25,78,1,0.582089552
m_2016_W_30,atp_103819,6425,3,TRUE,3,7,7,6,,,1.01,1.02,118,76,42,12,0,0,25,17,60,0,0.638297872
m_2016_W_31,atp_104460,673,85,TRUE,3,4,6,3,6,6,1.12,1.15,138,98,40,7,8,10,23,17,88,8,0.628571429
m_2016_W_32,atp_106261,390,145,TRUE,3,4,6,7,6,,1.57,1.67,136,85,51,7,1,3,29,22,76,5,0.612903226
m_2016_W_33,atp_104338,620,97,TRUE,3,7,4,6,6,,1.21,1.25,139,88,51,9,14,18,26,25,104,4,0.702702703
m_2016_W_34,atp_104755,2905,10,TRUE,3,6,6,6,,,1.08,1.1,113,66,47,7,6,7,21,26,59,2,0.595959596
m_2016_W_35,atp_104719,138,340,TRUE,3,6,6,2,6,,1.28,1.31,133,74,59,7,5,7,38,21,78,4,0.71559633
m_2016_W_36,atp_106401,1855,18,TRUE,3,6,6,6,6,,1.16,1.21,126,81,45,25,1,3,15,30,88,2,0.745762712
m_2016_W_37,atp_104678,1405,27,TRUE,3,6,6,6,,,1.08,1.1,95,55,40,7,2,2,23,17,48,5,0.666666667
m_2016_W_38,atp_104229,710,76,TRUE,3,6,6,6,,,1.15,1.18,99,60,39,9,3,4,14,25,53,1,0.638554217
m_2016_W_39,atp_105332,1596,23,TRUE,3,3,7,2,6,10,1.4,1.45,191,107,84,17,8,15,47,37,98,9,0.553672316
m_2016_W_40,atp_104542,2725,12,TRUE,3,6,7,6,,,1.06,1.14,106,66,40,9,2,3,14,26,54,2,0.593406593
m_2016_W_41,atp_105357,770,67,TRUE,3,7,4,5,6,6,1.1,1.12,155,105,50,7,3,6,33,17,107,3,0.713333333
m_2016_W_42,atp_105077,1165,36,TRUE,3,6,3,6,6,,3.3,4,117,87,30,8,10,11,11,19,91,3,0.694656489
m_2016_W_43,atp_105311,1275,31,TRUE,3,3,7,4,6,7,1.42,1.46,172,97,75,16,3,9,39,36,118,3,0.802721088
m_2016_W_44,atp_104527,5035,5,TRUE,3,7,6,6,6,,1.09,1.11,150,86,64,6,2,3,30,34,62,1,0.543859649
m_2016_W_45,atp_103852,1630,21,TRUE,3,7,6,6,,,1.2,1.24,101,66,35,16,3,5,18,17,66,2,0.709677419
m_2016_W_46,atp_103794,577,102,TRUE,3,6,6,6,,,1.06,1.1,90,55,35,11,3,3,22,13,56,1,0.717948718
m_2016_W_47,atp_105062,867,57,TRUE,3,7,7,6,,,1.41,1.46,128,87,41,5,17,22,26,15,104,5,0.675324675
m_2016_W_48,atp_105223,320,165,TRUE,3,6,7,6,,,1.13,1.16,95,50,45,5,3,4,16,29,43,3,0.651515152
m_2016_W_49,atp_105138,2150,15,TRUE,3,6,6,6,,,1.1,1.12,86,57,29,2,1,2,9,20,55,1,0.705128205
m_2016_W_50,atp_104918,8915,2,TRUE,3,6,6,6,,,1.01,1.02,95,58,37,8,2,2,23,14,49,1,0.653333333
m_2016_W_51,atp_104180,1090,39,TRUE,3,4,6,7,6,15,1.08,1.12,202,156,46,51,4,5,28,18,137,4,0.671568627
m_2016_W_52,atp_104607,2950,9,TRUE,3,7,5,6,7,,1.09,1.12,158,89,69,14,7,12,38,31,70,6,0.534351145
m_2016_W_53,atp_106233,3175,8,TRUE,3,7,6,6,,,1.34,1.38,99,66,33,14,0,0,13,20,60,3,0.705882353
m_2016_W_54,atp_106071,1760,19,TRUE,3,4,6,6,3,6,1.44,1.5,163,110,53,11,13,17,27,26,128,7,0.744186047
m_2016_W_55,atp_106210,780,64,TRUE,3,6,6,7,,,1.73,1.83,109,72,37,21,7,7,18,19,70,3,0.673076923
m_2016_W_56,atp_105430,544,110,TRUE,3,3,6,7,6,,1.27,1.33,122,78,44,4,4,7,18,26,80,0,0.689655172
m_2016_W_57,atp_100644,1385,28,TRUE,3,6,6,6,,,1.15,1.2,99,58,41,20,5,7,22,19,58,2,0.682352941
m_2016_W_58,atp_105881,212,248,TRUE,3,6,7,6,6,14,1.5,1.53,217,161,56,32,1,1,20,36,147,9,0.68372093
m_2016_W_59,atp_104926,1170,35,TRUE,3,6,1,6,6,6,1.34,1.38,141,84,57,2,4,9,25,32,85,6,0.611510791
m_2016_W_60,atp_104545,2055,17,TRUE,3,7,7,6,,,1.38,1.44,110,74,36,33,0,2,14,22,69,4,0.726315789
m_2016_W_61,atp_106298,1311,30,TRUE,3,6,4,6,6,,2.21,2.35,115,76,39,15,1,3,23,16,58,4,0.522522523
m_2016_W_62,atp_105385,757,69,TRUE,3,6,7,3,6,,1.85,1.91,144,82,62,3,9,12,25,37,86,3,0.671875
m_2016_W_63,atp_104022,753,70,TRUE,3,6,6,3,6,,1.1,1.13,110,75,35,5,5,6,26,9,75,0,0.70754717
m_2016_W_64,atp_104925,16950,1,TRUE,3,6,6,7,,,1.01,1.02,107,73,34,6,8,9,15,19,67,8,0.650485437
m_2016_W_65,atp_103819,6425,3,TRUE,3,6,6,6,,,1.01,1.03,91,54,37,9,2,2,18,19,45,0,0.616438356
m_2016_W_66,atp_105023,1075,41,TRUE,3,6,6,6,,,1.17,1.22,89,56,33,10,4,5,15,18,47,2,0.618421053
m_2016_W_67,atp_105554,648,91,TRUE,3,7,6,6,,,3.11,3.3,103,61,42,13,2,4,20,22,61,2,0.655913978
m_2016_W_68,atp_105732,691,81,TRUE,3,3,7,7,6,,1.27,1.34,135,84,51,16,5,9,32,19,68,9,0.527131783
m_2016_W_69,atp_105041,501,123,TRUE,3,6,3,7,6,,4.39,4.75,120,91,29,11,1,2,16,13,82,5,0.672131148
m_2016_W_70,atp_106058,1415,26,TRUE,3,6,6,6,6,,1.19,1.22,136,85,51,17,6,6,30,21,73,5,0.634782609
m_2016_W_71,atp_104797,531,116,TRUE,3,6,7,6,,,1.4,1.45,110,62,48,10,1,2,22,26,58,0,0.674418605
m_2016_W_72,atp_105676,2780,11,TRUE,3,6,6,6,,,1.1,1.13,88,49,39,6,2,3,23,16,35,2,0.53030303
m_2016_W_73,atp_103917,919,51,TRUE,3,6,6,6,,,2.22,2.33,97,54,43,9,6,8,24,19,54,3,0.627906977
m_2016_W_74,atp_105227,2695,13,TRUE,3,6,6,6,6,,1.2,1.22,141,86,55,22,2,3,26,29,65,1,0.575221239
m_2016_W_75,atp_105449,1385,29,TRUE,3,6,7,6,,,1.56,1.63,112,77,35,17,8,8,19,16,76,2,0.684684685
m_2016_W_76,atp_105723,1013,42,TRUE,3,6,6,6,,,2.31,2.45,93,60,33,11,0,0,13,20,51,0,0.689189189
m_2016_W_77,atp_105683,3175,7,TRUE,3,7,6,6,,,1.11,1.14,101,67,34,25,2,2,10,24,60,4,0.722891566
m_2016_W_78,atp_105453,4155,6,TRUE,3,4,6,6,6,,1.09,1.13,126,77,49,6,2,4,26,23,66,3,0.554621849
m_2016_W_79,atp_105777,1150,37,TRUE,3,6,7,4,6,,1.95,2.05,125,84,41,6,3,7,24,17,88,1,0.698412698
m_2016_W_80,atp_106071,1760,19,TRUE,3,7,6,6,6,,1.09,1.12,145,100,45,21,4,7,28,17,102,5,0.671052632
m_2016_W_81,atp_105077,1165,36,TRUE,3,3,6,6,2,6,4.1,4.5,138,91,47,8,7,10,27,20,105,5,0.744680851
m_2016_W_82,atp_105138,2150,15,TRUE,,,,,,,1.12,1.17,,,,,,,,,,,
m_2016_W_83,atp_105357,770,67,TRUE,3,7,6,4,6,,2.14,2.25,142,81,61,1,2,4,21,40,78,3,0.67826087
m_2016_W_84,atp_105311,1275,31,TRUE,3,6,6,3,6,,1.46,1.52,125,73,52,11,1,3,24,28,68,0,0.723404255
m_2016_W_85,atp_104755,2905,10,TRUE,3,4,7,6,6,,1.08,1.1,138,85,53,2,10,12,32,21,82,5,0.635658915
m_2016_W_86,atp_104918,8915,2,TRUE,3,6,6,6,,,1.01,1.02,89,49,40,6,3,4,17,23,44,0,0.594594595
m_2016_W_87,atp_106210,780,64,TRUE,3,7,7,7,,,6.08,7,126,90,36,14,5,6,13,23,85,5,0.648854962
m_2016_W_88,atp_106401,1855,18,TRUE,3,6,6,2,6,6,1.08,1.1,150,99,51,27,3,5,25,26,95,6,0.708955224
m_2016_W_89,atp_105223,320,165,TRUE,3,3,6,7,6,,2.66,3,123,81,42,9,2,5,19,23,85,4,0.696721311
m_2016_W_90,atp_104607,2950,9,TRUE,3,6,6,6,,,1.08,1.14,87,54,33,13,2,2,15,18,48,3,0.685714286
m_2016_W_91,atp_104545,2055,17,TRUE,3,7,7,7,,,1.06,1.09,129,94,35,43,0,1,13,22,86,5,0.722689076
m_2016_W_92,atp_106298,1311,30,TRUE,3,6,6,6,,,1.72,1.85,93,55,38,10,2,3,19,19,52,2,0.675324675
m_2016_W_93,atp_103852,1630,21,TRUE,3,3,6,6,6,6,1.25,1.3,165,94,71,21,5,9,35,36,82,11,0.569444444
m_2016_W_94,atp_104542,2725,12,TRUE,3,6,6,6,,,1.14,1.18,90,53,37,8,3,4,27,10,52,1,0.722222222
m_2016_W_95,atp_100644,1385,28,TRUE,3,6,3,6,4,6,1.21,1.26,147,87,60,10,7,11,35,25,72,10,0.52173913
m_2016_W_96,atp_103819,6425,3,TRUE,3,6,6,6,,,1.03,1.04,98,51,47,11,1,2,28,19,45,0,0.671641791
m_2016_W_97,atp_105449,1385,29,TRUE,3,6,7,6,6,,2.15,2.27,152,100,52,11,11,14,23,29,95,4,0.616883117
m_2016_W_98,atp_105453,4155,6,TRUE,3,7,6,7,,,1.19,1.24,108,66,42,4,2,4,21,21,64,4,0.673684211
m_2016_W_99,atp_105227,2695,13,TRUE,3,6,6,6,,,1.1,1.12,104,55,49,19,0,1,26,23,44,2,0.647058824
m_2016_W_100,atp_105023,1075,41,TRUE,3,7,6,3,7,,20.78,39.75,160,104,56,31,14,17,34,22,100,2,0.625
m_2016_W_101,atp_103917,919,51,TRUE,3,7,6,3,6,,1.33,1.39,130,81,49,8,3,5,24,25,74,2,0.666666667
m_2016_W_102,atp_104918,8915,2,TRUE,3,6,7,6,,,1.01,1.03,106,59,47,8,3,5,26,21,49,0,0.583333333
m_2016_W_103,atp_106071,1760,19,TRUE,3,6,6,6,,,1.99,2.21,106,65,41,9,5,5,28,13,59,1,0.627659574
m_2016_W_104,atp_105676,2780,11,TRUE,3,6,6,2,6,,1.17,1.19,120,70,50,7,6,9,28,22,64,6,0.587155963
m_2016_W_105,atp_105683,3175,7,TRUE,3,7,6,7,,,1.15,1.18,120,80,40,27,3,3,17,23,75,3,0.735294118
m_2016_W_106,atp_104542,2725,12,TRUE,3,6,3,7,6,19,1.72,1.8,222,161,61,21,3,4,32,29,144,4,0.730964467
m_2016_W_107,atp_106298,1311,30,TRUE,3,6,7,7,6,,4.78,5.25,144,103,41,18,10,12,25,16,85,2,0.582191781
m_2016_W_108,atp_104755,2905,10,TRUE,3,2,7,6,6,,1.12,1.28,123,82,41,6,3,5,27,14,82,3,0.67768595
m_2016_W_109,atp_106401,1855,18,TRUE,3,6,6,6,6,,1.34,1.4,139,91,48,27,4,6,20,28,98,3,0.720588235
m_2016_W_110,atp_104607,2950,9,TRUE,3,6,6,4,6,,1.42,1.48,130,69,61,13,4,6,33,28,63,2,0.636363636
m_2016_W_111,atp_106210,780,64,TRUE,3,6,6,7,,,1.41,1.45,88,58,30,12,1,1,15,15,46,1,0.647887324
m_2016_W_112,atp_103819,6425,3,TRUE,3,6,6,7,,,1.14,1.17,107,61,46,6,3,4,25,21,55,2,0.662650602
m_2016_W_113,atp_105227,2695,13,TRUE,1,6,5,,,,2.12,2.25,52,28,24,17,0,1,17,7,26,2,0.666666667
m_2016_W_114,atp_105023,1075,41,TRUE,3,6,7,6,,,2.25,2.37,104,66,38,23,0,1,23,15,50,3,0.581395349
m_2016_W_115,atp_105683,3175,7,TRUE,3,4,3,6,6,6,1.18,1.23,145,100,45,22,6,9,22,23,92,6,0.661870504
m_2016_W_116,atp_106298,1311,30,TRUE,3,6,4,3,6,10,3.26,3.5,175,110,65,27,5,10,31,34,87,5,0.54375
m_2016_W_117,atp_104918,8915,2,TRUE,3,7,6,6,,,1.16,1.19,96,61,35,8,0,0,23,12,49,0,0.644736842
m_2016_W_118,atp_104542,2725,12,TRUE,0,4,,,,,2.04,2.23,20,16,4,2,1,1,1,3,14,0,0.608695652
m_2016_W_119,atp_104607,2950,9,TRUE,3,4,6,7,6,6,1.21,1.3,171,117,54,6,3,6,23,31,97,3,0.60625
m_2016_W_120,atp_103819,6425,3,TRUE,3,6,4,6,7,6,1.28,1.33,170,121,49,27,7,8,17,32,106,0,0.627218935
m_2016_W_121,atp_105683,3175,7,TRUE,3,6,7,5,6,,1.29,1.35,138,87,51,13,1,2,15,36,69,2,0.644859813
m_2016_W_122,atp_104607,2950,9,TRUE,3,7,6,6,,,1.24,1.28,111,63,48,10,3,4,18,30,52,3,0.597701149
m_2016_W_123,atp_104918,8915,2,TRUE,3,7,6,3,4,6,1.1,1.13,169,106,63,14,9,13,27,36,101,3,0.612121212
m_2016_W_124,atp_105683,3175,7,TRUE,3,6,6,4,7,6,2.5,2.66,167,119,48,23,8,9,18,30,113,11,0.676646707
m_2016_W_125,atp_104918,8915,2,TRUE,3,6,6,6,,,1.12,1.17,92,61,31,7,2,3,14,17,57,2,0.647727273
m_2016_W_126,atp_104918,8915,2,TRUE,3,6,7,7,,,3.97,4.36,115,79,36,7,2,2,24,12,69,2,0.669902913
m_2015_W_0,atp_106281,282,182,TRUE,3,5,4,6,6,6,2.75,3,163,95,68,14,7,11,36,32,77,8,0.538461538
m_2015_W_1,atp_105227,3540,9,TRUE,3,6,6,7,,,1.02,1.04,103,64,39,15,2,3,24,15,59,2,0.662921348
m_2015_W_2,atp_105575,577,90,TRUE,1,6,5,,,,1.51,1.57,56,31,25,5,1,1,11,14,22,1,0.564102564
m_2015_W_3,atp_106233,1235,30,TRUE,3,2,6,6,6,,1.54,1.63,108,75,33,10,3,6,18,15,76,3,0.655172414
m_2015_W_4,atp_104719,715,72,TRUE,3,6,6,6,,,1.57,1.65,106,66,40,4,8,9,23,17,75,3,0.714285714
m_2015_W_5,atp_105676,2010,15,TRUE,3,7,6,6,,,1.11,1.14,106,62,44,17,2,2,28,16,51,5,0.64556962
m_2015_W_6,atp_104269,1045,43,TRUE,3,4,6,6,6,13,1.29,1.33,210,137,73,27,9,10,32,41,118,10,0.624338624
m_2015_W_7,atp_106401,1245,29,TRUE,3,6,6,7,,,1.04,1.06,92,55,37,12,0,1,19,18,44,3,0.571428571
m_2015_W_8,atp_104919,1605,21,TRUE,3,7,7,6,,,1.56,1.64,132,83,49,15,2,3,20,29,75,3,0.646551724
m_2015_W_9,atp_104545,1890,17,TRUE,3,7,6,6,,,1.07,1.09,96,70,26,38,1,1,6,20,68,3,0.819277108
m_2015_W_10,atp_104925,13845,1,TRUE,3,6,6,6,,,1.03,1.05,103,59,44,12,7,9,24,20,61,1,0.726190476
m_2015_W_11,atp_103813,564,92,TRUE,3,3,6,4,6,11,2.4,2.55,183,103,80,10,10,17,29,51,117,4,0.680232558
m_2015_W_12,atp_104338,1170,35,TRUE,3,6,6,6,,,3.15,3.4,101,62,39,5,7,7,21,18,65,5,0.747126437
m_2015_W_13,atp_105453,5660,5,TRUE,3,6,6,6,3,6,1.23,1.27,155,99,56,14,3,4,32,24,82,4,0.594202899
m_2015_W_14,atp_106071,1355,26,TRUE,3,6,3,2,6,6,1.15,1.18,136,83,53,19,7,11,19,34,94,3,0.734375
m_2015_W_15,atp_104932,320,163,TRUE,3,4,4,7,6,6,1.55,1.61,149,106,43,19,2,4,18,25,105,5,0.695364238
m_2015_W_16,atp_105683,4440,8,TRUE,3,6,6,3,7,,1.02,1.04,118,82,36,25,2,3,18,18,78,4,0.67826087
m_2015_W_17,atp_103163,20,861,TRUE,3,6,6,4,6,,1.57,1.63,114,72,42,5,6,8,30,12,75,3,0.72815534
m_2015_W_18,atp_105051,367,148,TRUE,3,6,6,6,,,1.18,1.21,93,53,40,6,0,0,23,17,45,2,0.642857143
m_2015_W_19,atp_105449,895,52,TRUE,3,6,6,4,6,6,1.34,1.41,163,112,51,33,8,9,26,25,84,10,0.541935484
m_2015_W_20,atp_103607,941,48,TRUE,3,5,6,6,6,,1.91,2.06,127,79,48,11,5,7,24,24,66,6,0.594594595
m_2015_W_21,atp_105053,790,60,TRUE,3,6,6,6,,,1.06,1.09,99,53,46,7,3,5,20,26,56,0,0.691358025
m_2015_W_22,atp_105732,353,151,TRUE,3,1,6,3,6,10,1.53,1.6,157,90,67,23,9,15,32,35,72,17,0.486486486
m_2015_W_23,atp_104731,2090,14,TRUE,3,6,7,3,6,,1.03,1.05,131,77,54,23,5,7,18,36,62,9,0.579439252
m_2015_W_24,atp_106045,496,105,TRUE,3,6,4,6,6,6,1.62,1.69,161,98,63,14,5,7,22,41,75,7,0.535714286
m_2015_W_25,atp_100644,689,74,TRUE,3,6,1,6,3,9,1.46,1.56,168,112,56,19,6,11,17,39,123,11,0.672131148
m_2015_W_26,atp_105357,463,120,TRUE,3,6,6,6,,,3.54,3.8,86,56,30,5,0,0,13,17,51,0,0.708333333
m_2015_W_27,atp_104527,5790,4,TRUE,3,6,7,7,,,1.07,1.09,113,71,42,25,0,0,19,23,56,3,0.602150538
m_2015_W_28,atp_104755,1610,20,TRUE,3,6,6,6,,,1.06,1.08,93,55,38,5,2,2,18,20,40,3,0.526315789
m_2015_W_29,atp_104947,647,82,TRUE,3,7,6,6,6,,7.1,8.45,144,97,47,15,2,3,20,27,90,4,0.661764706
m_2015_W_30,atp_104571,880,54,TRUE,3,5,6,6,6,,1.45,1.52,127,79,48,11,1,3,26,22,69,5,0.610619469
m_2015_W_31,atp_105777,2600,11,TRUE,3,6,6,6,,,1.03,1.04,98,54,44,6,2,2,27,17,35,2,0.53030303
m_2015_W_32,atp_105138,1545,22,TRUE,3,6,6,7,,,1.19,1.25,95,59,36,8,0,1,14,22,49,4,0.636363636
m_2015_W_33,atp_104460,509,102,TRUE,3,3,6,7,6,,2.32,2.47,124,80,44,16,3,5,24,20,73,9,0.618644068
m_2015_W_34,atp_105238,740,70,TRUE,3,7,6,6,,,1.11,1.14,109,63,46,8,2,3,26,20,59,6,0.662921348
m_2015_W_35,atp_105332,745,68,TRUE,3,6,6,6,,,2.63,2.75,104,61,43,5,5,6,22,21,44,1,0.523809524
m_2015_W_36,atp_104542,2565,12,TRUE,3,7,6,6,3,6,1.44,1.51,180,112,68,38,4,5,26,42,92,4,0.62585034
m_2015_W_37,atp_105902,594,87,TRUE,3,7,6,3,3,7,2.02,2.15,165,101,64,11,4,9,27,37,67,9,0.455782313
m_2015_W_38,atp_103333,1385,25,TRUE,3,6,6,6,7,,1.15,1.2,146,96,50,42,1,1,20,30,76,8,0.612903226
m_2015_W_39,atp_104312,1280,27,TRUE,3,6,6,6,,,1.11,1.13,86,52,34,5,0,0,17,17,41,1,0.621212121
m_2015_W_40,atp_105032,743,69,TRUE,3,6,3,6,6,,2.73,3,114,73,41,16,2,3,16,25,56,4,0.602150538
m_2015_W_41,atp_105932,351,153,TRUE,3,6,7,6,,,1.11,1.18,109,71,38,2,5,6,15,23,70,5,0.68627451
m_2015_W_42,atp_104745,3135,10,TRUE,3,6,6,6,,,1.05,1.07,92,54,38,1,4,6,14,24,49,5,0.590361446
m_2015_W_43,atp_104926,1250,28,TRUE,3,6,6,6,,,1.51,1.57,94,52,42,1,4,6,19,23,48,4,0.578313253
m_2015_W_44,atp_105577,870,56,TRUE,3,7,3,6,7,6,1.29,1.36,172,130,42,25,7,9,15,27,115,8,0.635359116
m_2015_W_45,atp_104678,1494,24,TRUE,3,6,6,3,6,,1.09,1.11,103,70,33,14,4,6,16,17,68,2,0.708333333
m_2015_W_46,atp_105077,758,65,TRUE,2,6,6,3,,,6.94,8.45,79,45,34,3,3,3,14,20,31,1,0.516666667
m_2015_W_47,atp_105023,1140,36,TRUE,3,7,6,6,,,1.18,1.23,105,64,41,30,0,0,23,18,44,3,0.594594595
